date,n_articles,sentiment_mean,sentiment_std,neg_mean,neu_mean,pos_mean
2023-11-04,6,0.6631666666666667,0.551679405693802,0.030333333333333334,0.8569999999999999,0.1125
2023-11-05,9,0.4655555555555555,0.6902593916621329,0.03166666666666666,0.8827777777777778,0.08555555555555555
2023-11-06,29,0.4938620689655172,0.5805513834855578,0.04610344827586207,0.838103448275862,0.11565517241379311
2023-11-07,24,0.4519583333333333,0.42098967034386,0.035458333333333335,0.8672916666666667,0.09733333333333333
2023-11-08,30,0.41386666666666666,0.47586869627235834,0.0447,0.8359666666666666,0.11933333333333333
2023-11-09,35,0.4811714285714286,0.608430405209333,0.03725714285714286,0.8645142857142857,0.09825714285714286
2023-11-10,28,0.5565714285714286,0.5446596918206632,0.023392857142857142,0.8832857142857142,0.09325000000000001
2023-11-11,6,0.8066666666666666,0.39673853690644506,0.026,0.8506666666666667,0.12333333333333334
2023-11-12,4,0.77675,0.3419779476321048,0.06525,0.8015,0.13325
2023-11-13,26,0.5723461538461538,0.44607066187389566,0.028576923076923076,0.8573846153846154,0.11411538461538462
2023-11-14,42,0.6526666666666666,0.39415458566198874,0.02873809523809524,0.8755714285714286,0.09578571428571428
2023-11-15,29,0.7576551724137931,0.3518243551081855,0.020689655172413793,0.867,0.11231034482758621
2023-11-16,26,0.7326153846153846,0.4541084519735854,0.026115384615384617,0.862576923076923,0.11134615384615384
2023-11-17,30,0.5721333333333334,0.5078575508486833,0.031033333333333336,0.8529333333333333,0.11610000000000001
2023-11-18,20,0.6673,0.42127389515236063,0.021400000000000002,0.8588000000000001,0.11979999999999999
2023-11-19,8,0.5523750000000001,0.4609090203066111,0.018875,0.896,0.08524999999999999
2023-11-20,19,0.13073684210526315,0.5770447548698516,0.02147368421052632,0.9230526315789473,0.05542105263157895
2023-11-21,31,0.436,0.6554310540908683,0.051,0.851516129032258,0.09758064516129032
2023-11-22,16,0.5859375,0.5764727768941045,0.0328125,0.8585,0.10875
2023-11-23,12,0.7831666666666667,0.37875533799618727,0.02291666666666667,0.8775833333333334,0.09941666666666667
2023-11-24,26,0.6563846153846153,0.37256517034452663,0.021384615384615387,0.8212692307692309,0.15742307692307692
2023-11-25,5,0.5574,0.4802908493819135,0.024600000000000004,0.8392,0.13599999999999998
2023-11-26,14,0.6886428571428571,0.5896673908807675,0.031071428571428573,0.8754285714285714,0.0935
2023-11-27,29,0.7044482758620689,0.39030918021183597,0.029931034482758623,0.8348620689655172,0.1353448275862069
2023-11-28,25,0.69144,0.46373790011169025,0.02396,0.84104,0.13492
2023-11-29,30,0.4298,0.49879125617975634,0.043000000000000003,0.8216,0.13543333333333332
2023-11-30,13,0.7993846153846154,0.4762169565897352,0.03453846153846154,0.8454615384615385,0.11992307692307692
2023-12-01,22,0.4282727272727273,0.5689196262439371,0.029863636363636367,0.8904545454545455,0.07968181818181819
2023-12-02,8,0.444125,0.594940438195287,0.04325,0.871,0.085625
2023-12-03,24,0.5545,0.4194675714262795,0.021458333333333333,0.8273333333333334,0.15129166666666669
2023-12-04,21,0.5767619047619048,0.5514177096142184,0.03480952380952381,0.8174761904761906,0.14761904761904762
2023-12-05,24,0.5085833333333333,0.5602757020600132,0.05491666666666667,0.8071666666666667,0.138
2023-12-06,41,0.49909756097560976,0.569660943231939,0.038609756097560975,0.8744390243902438,0.08700000000000001
2023-12-07,35,0.5487714285714286,0.5608025281953106,0.0332,0.8538,0.113
2023-12-08,45,0.44375555555555557,0.4804133710365554,0.02848888888888889,0.893511111111111,0.07795555555555556
2023-12-09,6,0.9031666666666666,0.10069640840996598,0.05383333333333334,0.7905000000000001,0.15566666666666665
2023-12-10,12,0.6136666666666667,0.36920241635507245,0.01625,0.8593333333333333,0.1245
2023-12-11,30,0.3999333333333333,0.5572284205275949,0.0647,0.8543333333333333,0.081
2023-12-12,32,0.48796875,0.6512291348586222,0.062343749999999996,0.8289375,0.108875
2023-12-13,32,0.376,0.6933648669421298,0.03109375,0.8693125,0.0996875
2023-12-14,34,0.7377647058823529,0.535196936781985,0.03261764705882353,0.8623529411764705,0.105
2023-12-15,23,0.5969565217391305,0.5705053962186726,0.049478260869565215,0.8294347826086955,0.1211304347826087
2023-12-16,9,0.7674444444444445,0.2995872623757188,0.026777777777777775,0.8055555555555556,0.16777777777777778
2023-12-17,7,0.6047142857142856,0.49591118636496273,0.018857142857142857,0.8857142857142858,0.09585714285714286
2023-12-18,29,0.18093103448275863,0.757881583807056,0.057379310344827586,0.8594827586206897,0.08313793103448276
2023-12-19,37,0.5194594594594595,0.6677019708836586,0.0512972972972973,0.8499189189189189,0.09878378378378377
2023-12-20,18,0.33238888888888884,0.772448980907202,0.0628888888888889,0.8633888888888889,0.07394444444444444
2023-12-21,36,0.4211666666666667,0.6635995565313251,0.0315,0.8718611111111111,0.09663888888888889
2023-12-22,19,0.532,0.6464037266119199,0.04347368421052632,0.8307368421052631,0.12573684210526317
2023-12-23,5,0.798,0.44611153313941576,0.027200000000000002,0.865,0.1076
2023-12-24,4,0.71075,0.5758364206381299,0.0815,0.7635000000000001,0.15475
2023-12-25,5,0.9289999999999999,0.1389118425477108,0.020800000000000003,0.8454,0.13340000000000002
2023-12-26,32,0.19690625,0.8118658064616422,0.06621875,0.8355625,0.09815625
2023-12-27,42,0.11059523809523808,0.8224967064808789,0.057738095238095234,0.8732380952380953,0.06897619047619048
2023-12-28,36,0.4136944444444445,0.6456546542383804,0.04416666666666667,0.860638888888889,0.09530555555555556
2023-12-29,24,0.7047500000000001,0.40907671758432457,0.02829166666666667,0.8350833333333334,0.13658333333333333
2023-12-30,12,0.7365833333333334,0.5007517000984771,0.03491666666666667,0.8485833333333334,0.11649999999999999
2023-12-31,9,0.8432222222222223,0.3065561848086652,0.030555555555555558,0.8243333333333333,0.14533333333333334
2024-01-01,8,0.992625,0.011927609028755828,0.043375,0.83025,0.12625
2024-01-02,44,0.28654545454545455,0.6610402814502218,0.052886363636363634,0.8582954545454545,0.08879545454545455
2024-01-03,39,0.5222307692307693,0.6189085665630928,0.05887179487179487,0.84,0.10117948717948717
2024-01-04,35,0.32385714285714284,0.6583726882538912,0.04982857142857143,0.8627428571428571,0.08745714285714286
2024-01-05,33,0.5073636363636363,0.6018839079393664,0.04466666666666667,0.8386060606060606,0.11678787878787879
2024-01-06,7,0.4444285714285714,0.6108381829210463,0.052142857142857144,0.8144285714285715,0.13342857142857142
2024-01-07,6,0.7693333333333333,0.3930514809368699,0.024499999999999997,0.882,0.09333333333333332
2024-01-08,32,0.56615625,0.5575834443193524,0.0394375,0.85003125,0.1104375
2024-01-09,16,0.624125,0.5767288068639077,0.04275,0.845375,0.1119375
2024-01-10,27,0.6731111111111111,0.46678518641491856,0.04755555555555556,0.8356296296296297,0.11666666666666667
2024-01-11,29,0.6118620689655172,0.410667985824657,0.035,0.853551724137931,0.11144827586206897
2024-01-12,30,0.5089,0.5874722209133191,0.05216666666666667,0.8596,0.0882
2024-01-13,3,0.6276666666666667,0.5466080253100327,0.024999999999999998,0.9186666666666667,0.056333333333333326
2024-01-14,11,0.7501818181818183,0.31625553534501755,0.02990909090909091,0.7757272727272727,0.19445454545454546
2024-01-15,28,0.4305357142857143,0.7182188092333058,0.04535714285714286,0.8652142857142857,0.08942857142857143
2024-01-16,46,0.4194782608695652,0.6965419262847455,0.04919565217391304,0.8362608695652173,0.1145
2024-01-17,47,0.4493617021276596,0.7434185849267094,0.04351063829787234,0.8461914893617022,0.1103191489361702
2024-01-18,44,0.5563181818181818,0.626779356330598,0.036954545454545455,0.8517499999999999,0.11134090909090909
2024-01-19,28,0.5963571428571429,0.6097341384379913,0.046285714285714284,0.8432142857142857,0.11035714285714285
2024-01-20,13,0.7781538461538461,0.3986133979504966,0.03538461538461539,0.8124615384615385,0.1523076923076923
2024-01-21,11,0.815090909090909,0.324984754887196,0.02663636363636364,0.7935454545454544,0.17981818181818182
2024-01-22,21,0.5872380952380952,0.674022767031048,0.047,0.8253333333333334,0.12742857142857145
2024-01-23,18,0.46116666666666667,0.7529736539411003,0.03944444444444444,0.851,0.10944444444444444
2024-01-24,20,0.7748999999999999,0.4758802259746503,0.0207,0.8691000000000001,0.1102
2024-01-25,39,0.5701794871794872,0.5646051191946303,0.0401025641025641,0.8506410256410256,0.10925641025641027
2024-01-26,32,0.66328125,0.4961429446969701,0.025124999999999998,0.8774375,0.09740625
2024-01-27,13,0.5618461538461539,0.5923125366102266,0.04630769230769231,0.8574615384615385,0.09615384615384616
2024-01-28,15,0.41859999999999997,0.6269068967102349,0.03666666666666667,0.891,0.07233333333333333
2024-01-29,28,0.7450714285714285,0.42654329193433566,0.026607142857142857,0.8743928571428572,0.09899999999999999
2024-01-30,27,0.6545185185185185,0.4849794103774185,0.027555555555555555,0.8491481481481481,0.12318518518518519
2024-01-31,32,0.6869375,0.4499042147161491,0.02675,0.85075,0.1225
2024-02-01,59,0.698864406779661,0.42526172296789744,0.030525423728813558,0.8553050847457627,0.11428813559322035
2024-02-02,62,0.6313225806451613,0.5020874711263802,0.030596774193548386,0.8564677419354838,0.1130483870967742
2024-02-03,11,0.9348181818181818,0.19734529038303308,0.03363636363636364,0.8394545454545455,0.1269090909090909
2024-02-04,12,0.73825,0.40204005340942656,0.028499999999999998,0.855,0.11641666666666667
2024-02-05,35,0.6754,0.5530286770566774,0.03488571428571429,0.8591714285714285,0.10614285714285715
2024-02-06,15,0.7394,0.34393226077237943,0.026533333333333336,0.8529333333333333,0.12073333333333333
2024-02-07,29,0.521551724137931,0.5942062284021611,0.040793103448275865,0.8262068965517242,0.13293103448275861
2024-02-08,25,0.77968,0.3929579833349446,0.033159999999999995,0.80452,0.16236
2024-02-09,18,0.6074444444444445,0.591585131084497,0.035833333333333335,0.8603888888888889,0.10377777777777779
2024-02-10,9,0.6795555555555555,0.42558609913597717,0.025222222222222222,0.8662222222222222,0.10844444444444444
2024-02-11,6,0.3205,0.7560118385316463,0.04816666666666666,0.8261666666666666,0.1255
2024-02-12,15,0.8173333333333334,0.34302596042254513,0.02493333333333333,0.8421333333333333,0.133
2024-02-13,19,0.5988947368421053,0.459779161329635,0.04226315789473684,0.8497894736842105,0.10815789473684212
2024-02-14,18,0.5865555555555555,0.4943969853113663,0.02211111111111111,0.8621666666666666,0.11561111111111111
2024-02-15,28,0.6608571428571428,0.5329979302500093,0.031142857142857142,0.8593571428571429,0.10953571428571429
2024-02-16,21,0.7759047619047619,0.34568076382146357,0.01576190476190476,0.8708571428571429,0.11347619047619048
2024-02-17,10,0.6805,0.5004025601675337,0.0412,0.8764,0.08259999999999999
2024-02-18,10,0.1969,0.8973722688432537,0.0691,0.7918999999999999,0.1387
2024-02-19,16,0.564625,0.5581588632877441,0.0485,0.860625,0.0908125
2024-02-20,19,0.6298947368421053,0.5682012451330604,0.03810526315789473,0.8571052631578947,0.10478947368421053
2024-02-21,29,0.585344827586207,0.5614149392295754,0.03351724137931034,0.8676896551724138,0.09875862068965517
2024-02-22,15,0.6796,0.6224072851207868,0.028933333333333332,0.858,0.11313333333333334
2024-02-23,12,0.92625,0.10452500788197656,0.020916666666666667,0.79475,0.18433333333333335
2024-02-24,3,0.7653333333333334,0.40645458950949653,0.03466666666666667,0.8526666666666666,0.113
2024-02-25,7,0.782,0.39599368681836333,0.018571428571428572,0.8892857142857142,0.092
2024-02-26,25,0.74752,0.3706962053577925,0.0294,0.84588,0.12476
2024-02-27,21,0.6107142857142857,0.5110630237903289,0.0370952380952381,0.866095238095238,0.09676190476190476
2024-02-28,24,0.7661666666666668,0.3592978256770167,0.01958333333333333,0.847125,0.13333333333333333
2024-02-29,18,0.6933888888888888,0.4574161625387039,0.04066666666666666,0.8588333333333333,0.10061111111111111
2024-03-01,19,0.7423684210526316,0.351070459931133,0.027842105263157897,0.8715263157894737,0.10063157894736842
2024-03-02,15,0.5806,0.5665079497613931,0.021266666666666666,0.8537333333333332,0.12506666666666666
2024-03-03,10,0.5876,0.540110523668793,0.039900000000000005,0.8158,0.1442
2024-03-04,27,0.3472222222222222,0.6730963660195454,0.04803703703703704,0.8722962962962962,0.07955555555555556
2024-03-05,28,0.6709285714285714,0.4315000475148189,0.039964285714285716,0.8672500000000001,0.09278571428571428
2024-03-06,15,0.29460000000000003,0.7583692843388183,0.0444,0.8610666666666666,0.0946
2024-03-07,19,0.5270526315789473,0.6163540174719405,0.04447368421052631,0.8302631578947368,0.12536842105263157
2024-03-08,17,0.4804117647058823,0.6803251115113577,0.04994117647058823,0.8747058823529411,0.07541176470588236
2024-03-09,8,0.45575,0.5625934208136967,0.079125,0.735,0.18575
2024-03-10,10,0.7741,0.3313499157486941,0.018099999999999998,0.8101,0.1716
2024-03-11,18,0.5344444444444444,0.6167140840275245,0.030444444444444448,0.8752222222222222,0.09433333333333332
2024-03-12,13,0.369,0.6797725109672107,0.03461538461538462,0.8433846153846154,0.12207692307692307
2024-03-13,12,0.58975,0.6128118686543501,0.02716666666666667,0.8430833333333334,0.12966666666666668
2024-03-14,20,0.5987,0.5215712193383616,0.03125,0.86875,0.09995000000000001
2024-03-15,17,0.3215882352941177,0.6558882392244437,0.04305882352941176,0.8831764705882352,0.07370588235294118
2024-03-16,12,0.9521666666666667,0.13471709976724178,0.03725,0.8480833333333333,0.11466666666666665
2024-03-17,7,0.8388571428571429,0.27247533745975905,0.061,0.7667142857142857,0.17214285714285715
2024-03-18,18,0.7855555555555556,0.3958675093605438,0.024,0.8752777777777777,0.10077777777777779
2024-03-19,18,0.6781666666666666,0.44802117203122804,0.025833333333333333,0.8368888888888889,0.13722222222222225
2024-03-20,16,0.4866875,0.6323802356968472,0.0296875,0.869125,0.1010625
2024-03-21,21,0.42828571428571427,0.6191214051264212,0.036,0.8402857142857143,0.12371428571428571
2024-03-22,33,0.5912727272727273,0.5049186365598467,0.05633333333333333,0.8416363636363636,0.10203030303030303
2024-03-23,6,0.5321666666666667,0.6325957371549912,0.07916666666666666,0.797,0.12366666666666666
2024-03-24,12,0.7576666666666667,0.4274081152361253,0.05216666666666667,0.8325833333333333,0.11508333333333333
2024-03-25,24,0.6112083333333334,0.5391044086313865,0.039,0.8660833333333334,0.09499999999999999
2024-03-26,19,0.8405263157894737,0.3066602116025438,0.025421052631578945,0.8422631578947368,0.13236842105263158
2024-03-27,14,0.4094285714285714,0.5993958130145227,0.07064285714285715,0.8235714285714285,0.10571428571428572
2024-03-28,24,0.672,0.5036788141525181,0.042625,0.8480833333333333,0.10933333333333334
2024-03-29,10,0.7962,0.6301584985805819,0.026299999999999997,0.8577999999999999,0.11599999999999999
2024-03-30,6,0.8811666666666667,0.2522969810890861,0.04800000000000001,0.8306666666666667,0.12133333333333333
2024-03-31,12,0.5715,0.6013192315083713,0.04758333333333333,0.8259166666666666,0.12641666666666665
2024-04-01,12,0.6239166666666667,0.5482205028060969,0.048249999999999994,0.7945000000000001,0.15733333333333333
2024-04-02,11,0.7042727272727273,0.37100757159634645,0.045909090909090906,0.8257272727272728,0.12836363636363635
2024-04-03,14,0.39999999999999997,0.5800424387656741,0.04492857142857143,0.849,0.106
2024-04-04,6,0.0009999999999999916,0.7294523973502315,0.07316666666666667,0.832,0.09466666666666668
2024-04-05,18,0.5119444444444444,0.5501197166202817,0.04944444444444444,0.8477777777777777,0.10283333333333333
2024-04-06,3,0.23033333333333336,0.6717978366542522,0.048666666666666664,0.9243333333333333,0.027
2024-04-07,6,0.7999999999999999,0.3377602700141033,0.023833333333333335,0.8418333333333333,0.13433333333333333
2024-04-08,13,0.596,0.47637940061817674,0.028153846153846154,0.8397692307692307,0.13184615384615384
2024-04-09,7,0.5738571428571427,0.4987201715629813,0.028285714285714286,0.8127142857142857,0.1591428571428571
2024-04-10,14,0.7347857142857144,0.3294532016658999,0.0275,0.8507142857142858,0.122
2024-04-11,16,0.236,0.7120282765920652,0.06268750000000001,0.8656875,0.0714375
2024-04-12,12,0.5345833333333333,0.6107782603640485,0.022833333333333334,0.8589166666666667,0.11833333333333333
2024-04-13,10,0.7061,0.5188867249538509,0.026500000000000003,0.8608,0.1129
2024-04-14,8,0.807625,0.3805788589203858,0.05525,0.766375,0.178375
2024-04-15,21,0.545,0.6374765878053875,0.048714285714285724,0.8613333333333334,0.08985714285714286
2024-04-16,14,0.628,0.5264603133555857,0.03521428571428571,0.8494285714285714,0.11528571428571428
2024-04-17,20,0.6039,0.41430790736511797,0.02435,0.891,0.0846
2024-04-18,25,0.6206,0.4766398011077128,0.041319999999999996,0.82848,0.13032
2024-04-19,29,0.653448275862069,0.5492579140600847,0.03958620689655172,0.8566206896551724,0.10372413793103448
2024-04-20,6,0.6336666666666667,0.4963988987363556,0.0205,0.8516666666666666,0.12783333333333333
2024-04-21,3,0.6829999999999999,0.2852069424119967,0.010333333333333333,0.84,0.14966666666666664
2024-04-22,28,0.6317857142857143,0.5779212657603018,0.03917857142857143,0.8665,0.09425000000000001
2024-04-23,21,0.34704761904761905,0.6827630244960894,0.06028571428571429,0.8484761904761904,0.09133333333333334
2024-04-24,12,0.7263333333333333,0.486667579907819,0.025416666666666667,0.8851666666666667,0.08933333333333333
2024-04-25,19,-0.01289473684210527,0.8187643057095819,0.06147368421052631,0.868,0.07047368421052631
2024-04-26,15,0.4808,0.6659246203587911,0.036866666666666666,0.8864666666666667,0.07646666666666667
2024-04-27,11,0.7000909090909091,0.3321070473643865,0.03390909090909091,0.7844545454545454,0.1817272727272727
2024-04-28,16,0.698125,0.4891352744043989,0.0553125,0.805625,0.139125
2024-04-29,19,0.8110526315789474,0.3177122166860742,0.03431578947368421,0.8097894736842105,0.1558421052631579
2024-04-30,23,0.6160869565217392,0.5710980582131772,0.06695652173913044,0.8548260869565218,0.0781304347826087
2024-05-01,15,0.6430666666666667,0.5198883762977624,0.029999999999999995,0.8873333333333334,0.08273333333333334
2024-05-02,26,0.6752692307692307,0.42500668773018696,0.02646153846153846,0.8827307692307692,0.0908076923076923
2024-05-03,28,0.5200357142857143,0.5081950983003555,0.03789285714285714,0.8427142857142857,0.1194642857142857
2024-05-04,10,0.9031,0.21977485954696657,0.0219,0.8632,0.11499999999999999
2024-05-05,14,0.7642857142857142,0.38543630194513706,0.05121428571428571,0.8267857142857142,0.12214285714285714
2024-05-06,32,0.7183125,0.4608678655711733,0.04475,0.83453125,0.120625
2024-05-07,35,0.5561142857142857,0.5870610135355995,0.030828571428571427,0.8832571428571429,0.086
2024-05-08,22,0.6061818181818182,0.584004618080537,0.03945454545454546,0.8655909090909091,0.09513636363636363
2024-05-09,21,0.9093333333333333,0.13646770069629416,0.03528571428571429,0.82,0.14457142857142857
2024-05-10,24,0.502625,0.5892401748825787,0.03954166666666667,0.854375,0.10604166666666666
2024-05-11,10,0.6017,0.6405763116999498,0.0428,0.8251,0.1323
2024-05-12,17,0.41311764705882353,0.6076209635077757,0.02064705882352941,0.9015882352941177,0.07794117647058824
2024-05-13,19,0.5724210526315789,0.6074500725518722,0.044421052631578944,0.8457368421052631,0.10994736842105263
2024-05-14,26,0.7417307692307692,0.46021408563339805,0.03930769230769231,0.8297692307692308,0.13084615384615386
2024-05-15,23,0.7638695652173912,0.3490969264138838,0.027521739130434784,0.8782608695652173,0.0942608695652174
2024-05-16,19,0.7954210526315789,0.49171042921503144,0.027947368421052634,0.8551052631578947,0.11710526315789474
2024-05-17,11,0.7566363636363637,0.4099127401599693,0.02290909090909091,0.8829090909090909,0.09427272727272727
2024-05-18,4,0.70425,0.3394450127291115,0.03775,0.8265,0.136
2024-05-19,6,0.2946666666666667,0.6183518954985637,0.04416666666666667,0.8704999999999999,0.08533333333333333
2024-05-20,15,0.7651333333333333,0.37068910089697743,0.021066666666666668,0.8847333333333333,0.09406666666666667
2024-05-21,22,0.6083181818181818,0.6413770443249531,0.044954545454545455,0.836,0.1190909090909091
2024-05-22,12,0.79025,0.3796944046323187,0.06983333333333333,0.80525,0.12508333333333332
2024-05-23,21,0.6769047619047619,0.5826195932820921,0.0339047619047619,0.8492380952380952,0.11690476190476191
2024-05-24,15,0.6453333333333333,0.48451915289677616,0.0262,0.8567333333333333,0.11699999999999999
2024-05-25,8,0.6455,0.6651004220631433,0.027625,0.84375,0.12875
2024-05-26,6,0.7211666666666666,0.4132221759134747,0.03783333333333333,0.8503333333333334,0.11183333333333334
2024-05-27,5,0.3722,0.6261566896552332,0.0994,0.8364,0.06420000000000001
2024-05-28,20,0.83435,0.26676942044434276,0.022,0.85825,0.11975
2024-05-29,20,0.8170999999999999,0.3014545265524261,0.023049999999999998,0.8615,0.11555
2024-05-30,21,0.45876190476190476,0.6256690742526678,0.037142857142857144,0.870904761904762,0.0919047619047619
2024-05-31,14,0.6712142857142858,0.5952390830028434,0.05864285714285714,0.854,0.08750000000000001
2024-06-01,6,0.7536666666666667,0.3462378758406808,0.044500000000000005,0.7771666666666667,0.1785
2024-06-02,5,0.557,0.454686705325766,0.0178,0.8464,0.1358
2024-06-03,9,0.6618888888888889,0.7007041894488081,0.026777777777777775,0.873,0.10011111111111111
2024-06-04,13,0.7945384615384616,0.360569368125981,0.026615384615384614,0.8607692307692307,0.11253846153846155
2024-06-05,18,0.9433888888888888,0.0920199076216272,0.02333333333333333,0.8167777777777778,0.16
2024-06-06,25,0.7058,0.5603485522422629,0.0264,0.873,0.10056000000000001
2024-06-07,22,0.6128181818181818,0.5648333623934825,0.029136363636363637,0.8736363636363635,0.09727272727272727
2024-06-08,3,0.996,0.004582575694955838,0.026333333333333334,0.8606666666666666,0.11266666666666665
2024-06-09,7,0.9117142857142857,0.2247744901641897,0.022714285714285715,0.8542857142857142,0.12285714285714286
2024-06-10,24,0.6327083333333333,0.5118497129267422,0.034624999999999996,0.8762916666666666,0.08900000000000001
2024-06-11,35,0.7113142857142858,0.4241913255504748,0.028771428571428576,0.8455142857142857,0.12574285714285713
2024-06-12,39,0.7535641025641026,0.39911459869063814,0.027153846153846153,0.8306410256410257,0.14205128205128206
2024-06-13,38,0.6874210526315789,0.48990493460488166,0.025894736842105262,0.8579473684210526,0.11623684210526315
2024-06-14,17,0.6758823529411765,0.49702915940024844,0.03929411764705882,0.8465882352941176,0.1141764705882353
2024-06-15,12,0.5721666666666666,0.4836264210643533,0.022083333333333333,0.8706666666666667,0.10741666666666666
2024-06-16,7,0.7547142857142858,0.4231842444632182,0.015714285714285715,0.8685714285714285,0.11571428571428573
2024-06-17,24,0.5682083333333333,0.5600562843738713,0.04095833333333333,0.8654166666666666,0.09358333333333334
2024-06-18,37,0.6338108108108108,0.5200325757872096,0.03397297297297298,0.857081081081081,0.10891891891891893
2024-06-19,13,0.786076923076923,0.5130653729526841,0.06307692307692307,0.8194615384615385,0.11730769230769231
2024-06-20,24,0.823875,0.3603259771132366,0.029916666666666664,0.8467083333333334,0.12345833333333334
2024-06-21,29,0.8318965517241379,0.3078875426454538,0.020689655172413793,0.8629310344827585,0.11624137931034483
2024-06-22,6,0.6133333333333334,0.5971152875841202,0.056499999999999995,0.8636666666666667,0.07966666666666666
2024-06-23,12,0.6458333333333334,0.4886764747455079,0.04741666666666667,0.8415,0.11108333333333333
2024-06-24,28,0.50825,0.614601203130037,0.046964285714285715,0.8719642857142856,0.08099999999999999
2024-06-25,19,0.7363157894736843,0.40615925347243603,0.02431578947368421,0.8829473684210526,0.09268421052631579
2024-06-26,17,0.6001176470588235,0.5195947798949847,0.030294117647058826,0.8748823529411764,0.09494117647058824
2024-06-27,25,0.5833200000000001,0.5706831958275975,0.05024,0.83788,0.1118
2024-06-28,19,0.5676315789473684,0.4754408726559097,0.03442105263157895,0.8391052631578947,0.12647368421052632
2024-06-29,7,0.7337142857142858,0.47609757903386235,0.041,0.7798571428571428,0.17885714285714285
2024-06-30,8,0.883375,0.19399111724877655,0.031875,0.8095,0.158375
2024-07-01,13,0.6446153846153847,0.6071860695675775,0.03746153846153846,0.824923076923077,0.13784615384615384
2024-07-02,18,0.5314444444444445,0.6123295174238269,0.04505555555555555,0.8430555555555556,0.11194444444444446
2024-07-03,24,0.7046666666666667,0.48954412393099184,0.01991666666666667,0.8540416666666667,0.12595833333333334
2024-07-04,26,0.8617692307692307,0.3289543807511683,0.026615384615384614,0.8572692307692308,0.11623076923076923
2024-07-05,20,0.6798,0.6171930176635438,0.03375,0.8587999999999999,0.10740000000000001
2024-07-06,2,0.8240000000000001,0.24748737341529167,0.095,0.611,0.294
2024-07-07,6,0.6136666666666667,0.5973731385546781,0.04466666666666667,0.884,0.07133333333333333
2024-07-08,15,0.6157333333333334,0.476484067589533,0.030333333333333334,0.8926,0.07713333333333333
2024-07-09,28,0.862,0.2760338143537249,0.024321428571428574,0.8506785714285714,0.12496428571428572
2024-07-10,25,0.7006,0.4885460571942015,0.02152,0.8552,0.12336
2024-07-11,25,0.7343599999999999,0.46116671605830367,0.02836,0.86028,0.1114
2024-07-12,19,0.5580526315789474,0.5376294132252367,0.020263157894736844,0.8613157894736844,0.11836842105263158
2024-07-13,7,0.7798571428571428,0.3946291206400548,0.026714285714285715,0.8718571428571428,0.10157142857142856
2024-07-14,5,0.7203999999999999,0.3793182041505522,0.0188,0.8596,0.1216
2024-07-15,20,0.772,0.35659707469945756,0.0187,0.8737,0.1076
2024-07-16,12,0.7564166666666666,0.35831105286616627,0.0185,0.85125,0.13033333333333333
2024-07-17,22,0.7275909090909092,0.47911025265499607,0.027363636363636364,0.8446818181818181,0.12790909090909092
2024-07-18,24,0.8220000000000001,0.3105103792986217,0.025666666666666667,0.8397083333333333,0.13466666666666666
2024-07-19,16,0.8999375,0.23179372115453573,0.0181875,0.8360624999999999,0.1459375
2024-07-20,3,0.9039999999999999,0.12325988804148738,0.013666666666666666,0.8473333333333333,0.13866666666666666
2024-07-21,12,0.7133333333333334,0.4488209469535066,0.027833333333333335,0.87,0.10225000000000001
2024-07-22,9,0.67,0.38568510471626977,0.025,0.8762222222222222,0.09888888888888889
2024-07-23,22,0.6910909090909091,0.49556652612760455,0.03431818181818182,0.8555454545454545,0.1100909090909091
2024-07-24,32,0.797875,0.40763240477095886,0.0281875,0.85171875,0.11996875
2024-07-25,19,0.6067894736842105,0.650868785116168,0.025631578947368422,0.8552631578947368,0.11894736842105262
2024-07-26,19,0.5625789473684211,0.6546399617592588,0.058,0.8222105263157895,0.11978947368421052
2024-07-27,7,0.7077142857142856,0.36097170447082333,0.04471428571428571,0.8111428571428572,0.1442857142857143
2024-07-28,18,0.6858888888888889,0.6141220312617401,0.03227777777777777,0.8378333333333333,0.1298888888888889
2024-07-29,27,0.6736666666666666,0.5019062125077215,0.03370370370370371,0.8682962962962962,0.09803703703703703
2024-07-30,18,0.6875555555555555,0.5437898839703592,0.03361111111111111,0.8445,0.12188888888888888
2024-07-31,15,0.9534,0.08319323461504714,0.02306666666666667,0.8354,0.14146666666666666
2024-08-01,19,0.5683684210526315,0.6709444595763925,0.05805263157894737,0.8454736842105263,0.09652631578947368
2024-08-02,27,0.5878518518518518,0.6709191000012138,0.03955555555555556,0.8411111111111111,0.11911111111111111
2024-08-03,7,0.5941428571428571,0.4311068810134476,0.027714285714285716,0.8321428571428572,0.14014285714285715
2024-08-04,9,0.8137777777777777,0.3212467033985632,0.03755555555555556,0.7929999999999999,0.16944444444444443
2024-08-05,33,0.36372727272727273,0.7390732910513371,0.06245454545454545,0.8396666666666667,0.09803030303030302
2024-08-06,32,0.52284375,0.6620101407163567,0.04778125,0.853,0.09915625
2024-08-07,15,0.7102,0.43191206115531033,0.048066666666666674,0.8416,0.11
2024-08-08,22,0.45263636363636367,0.697103431927569,0.041363636363636366,0.8732727272727273,0.08531818181818182
2024-08-09,17,0.7211176470588235,0.56210951806042,0.04894117647058824,0.816529411764706,0.13447058823529412
2024-08-10,18,0.7045555555555556,0.4405791939524504,0.0425,0.8289444444444444,0.12838888888888889
